ram_percent,cpu_temp,cpu_usage,net_usage,net_delay
63.7343039670696,61.3479408024744,31.0160374935593,66.8498403221101,5.09559627481107
70.2382005760382,54.9597184546736,61.3267019171269,55.3710690515719,5.20627827766061
51.1584398937899,52.5562846044424,59.0356658146995,57.7130517469152,9.50525816649091
55.7273479347321,58.3916311441345,57.527975299116,51.9081481267572,7.76236875570747
62.2108924590465,62.8245683501074,30.5274998350845,61.4135410032358,8.83693213410671
49.4654089106969,67.4969513591385,44.4966493165772,26.4839550527242,8.33385669707216
73.2206734326568,53.0980056250727,56.1526756983863,49.6120226672127,8.10987381817176
61.1864422650905,52.7318421474942,57.8432271502901,55.1527135434205,5.48188345537166
55.9375449048307,57.9204512409331,71.9384349367104,81.0415982514239,8.49169387574786
59.3342439905378,61.1530228669077,54.6350991944859,58.62087152403,9.17646653617377
47.5446000011606,59.4095239295851,51.5570121102042,48.2469784312684,5.96809994958408
67.2361379219839,50.0815140514749,57.8634513099678,56.9598106053426,11.168346231458
57.8196274970649,61.0476672833151,66.3805705076742,67.4379350288069,7.55263223208089
63.2603139261677,54.8141067358339,57.7501909013023,65.9578631426232,6.22866889872672
64.9269240880409,58.74009395236,67.1797551349424,57.6716679614756,5.83212283697633
96.2995208526573,85,99,51.6456451980996,6.79802239257846
61.2096319492589,58.1866072603591,78.4174458090014,75.9702842379603,10.3618844614906
62.0736646773949,55.9038773091447,53.3029171165174,60.4984240149768,5.40463563398179
57.6641695859288,57.4110005164635,50.9313018889736,36.7021407580211,7.40788832280216
70.3910114779665,55.5220204977986,41.8209181390262,37.2025726445817,9.76545260394458
48.9171909913303,61.8722643077173,70.4017667680421,52.030057803323,6.40554322038945
55.3552314184614,59.1736433605614,70.2865364565626,78.9469065964836,5.13095553934028
58.5826974964013,58.3140197085878,65.2116892802522,72.2158155272307,8.42051728517618
57.9473806764076,61.667321492044,60.7709120836605,57.1018787198703,6.68338676613296
72.7635155901814,52.4572222014924,52.4690671546191,22.2592909378146,5.09922500972926
92.5557019270569,76,90,66.4902927753049,7.07364525637258
88.7186681148909,55.7382752986182,57.5554280244041,49.2404516485696,6.78922662006257
65.5993727390501,54.7917699678872,41.9242950809725,49.5995308309039,3.6116997166508
55.2501540039794,55.1602740089152,34.748104009434,58.7636156106625,5.87131415317059
53.1429851276042,52.4109379812419,49.4362944440139,53.2117095622975,5.11789778732505
64.8244946758539,62.951834733369,76.2869013792084,42.4304978290186,9.88247086750463
63.3619462743818,61.1060126355159,60.6473744857918,66.61360080708,7.33913791776466
58.9276423350853,55.4800445640723,60.5096263073437,28.4860707258702,6.54044392318058
47.2239062362587,60.4307577481299,47.0908332697922,68.3542495601219,8.10228432544712
59.5771886705608,58.6992848899379,58.8893262174241,68.4611907871314,10.3182296932083
63.4634029650095,56.7988968709018,54.5271111263156,27.1040367484357,8.85929361307952
53.5295424437031,51.0394492883297,39.3012032007338,69.2178456650892,9.65072218377867
58.6581649645138,59.3618038241858,49.1150553525068,31.8922778489927,6.48934478385629
57.1738998279607,64.0427185179041,55.8141538914317,40.1597499765114,7.27015151148766
47.8450251339472,52.3794378654931,73.868325554596,85.1366185320916,11.0105947029325
91.3751065497578,77,96,62.0452726614873,8.35309350924632
53.5166788546575,56.2516366554195,60.4880803763487,52.8966648574893,5.14466122858681
55.5709094891174,54.0371426996088,58.7661380884876,72.1699426446101,9.19381324553137
52.9815654704969,57.1518892674582,50.2849890592754,42.8827784606025,7.18588699263646
55.2843638320345,61.1821631400249,65.3477352696515,69.5134367694345,7.91543797127173
60.2731797317593,57.9673220675173,82.4289158394401,51.3796976566132,7.60211868312843
71.481274574912,53.4697686835669,63.7045002435252,65.126588310143,10.9083618344689
70.0207497314754,55.9586053871703,59.6267836408863,67.9917392367025,4.30843903304659
60.7994887327722,57.2367702315373,61.5955446730989,87.0170157229887,6.4752997120954
50.3959157567875,58.4994941765198,72.9805092970447,50.2483373942838,6.4935576869626
64.895600717724,55.805109990616,68.4155828440989,54.3742726310825,6.43761576106111
71.1928772729402,62.3019301583976,64.5991375158685,58.6899392693922,6.50289581758275
49.4770662071142,56.5593084834527,51.6577893504976,55.484021584978,7.98788359677569
54.213917396418,63.6589688845851,58.2753329524043,69.1588567067691,3.31782743326712
41.5949172329221,65.067108375534,55.0367394630064,55.8505532428222,7.27428582883055
64.8516002001762,55.4366565729574,48.8675405331346,54.1418882073684,4.71348886635587
62.4376141076795,61.0014781346579,63.5645266839087,67.7757766314943,8.47612384750854
45.0768452437314,62.0538750504362,47.1520862658279,41.9840064401999,6.48129805403306
41.9930152585046,49.8738542253886,70.0661976470076,58.3779718789478,5.84944681153492
42.2117681865439,53.4017279701938,50.9975229017166,44.992027671193,11.3380343809376
49.0850476516015,71.610659482081,62.298980691748,40.0523893225365,10.6327599600995
59.6348033919359,59.4994108405603,53.4247468797207,66.6822257352957,7.34087338040848
47.0504359075147,56.4123450422585,58.1282986234023,38.1731338785581,7.42578536518594
52.71525749644,55.6080846640788,48.8603861930409,64.424340346868,8.29205538886761
58.7738553539496,50.2743075326275,61.2394568829328,50.4038634796096,6.95560310636595
63.7296439234597,50.2322774895926,62.7929485872801,53.9044596518327,8.77287645242571
50.197949740937,58.5057448902016,60.5525516084821,71.7128184091148,8.92590406422141
63.3490070819745,60.519156474243,45.7341186262119,48.2666453419503,7.14347145219167
62.4444705385493,59.0868894499745,68.727320607946,40.219835135958,7.84782022079757
60.336819749576,57.9815544541721,69.708736938552,56.7288414733705,7.15919732460691
71.466784666672,59.9547421164587,53.2374171640039,46.5452691169569,5.9101665928625
44.2039907812607,59.1356467922466,59.112518390616,25.4641672559372,6.48159318197835
62.1734185944384,49.5727281015994,72.3248800341812,42.4279539157308,5.08275833961107
52.4969191499448,58.5799750444575,47.4043653367968,70.5461792883888,8.17424083421664
53.528196324993,61.4917858548761,53.5843500296674,47.869997759039,6.53714094611135
53.41469209015,56.9676457489813,54.5082477616817,69.1937433782746,6.62597615413441
47.5523949858745,57.3913254237929,55.005465480836,55.8333890421297,6.73787395430686
38.4607610239489,47.403235904169,50.290885177179,76.026508341679,2.24951113007251
55.0727246210541,57.0369442874096,77.0821145591638,40.1976452290144,8.91112102583324
42.0319708697001,55.6538565385311,57.2544886066622,46.8195025711872,5.12840556934249
67.8468923302433,64.6528114629361,41.3621285311145,30.7912748385666,10.2135842027534
48.2847248009258,52.8799658315942,47.5331673074378,46.2317746832175,7.88500309631079
59.5240500599747,65.6083430042771,66.6211022550291,42.3651013795445,7.87133831942934
60.4195593978864,55.9287443369398,46.0551496661089,60.675464027408,9.19677717801666
60.2609558232856,59.149523476391,49.4225800691556,52.9483485494218,5.42021584882735
58.5030007414931,59.6323932052901,66.0777072235471,64.0687050008689,6.41282257482835
59.937845157021,53.7297594066695,60.0002999341741,54.9181613194319,2.73265884984484
94.5609333295103,83,94,87.7722970862061,9.55915381505025
45.0870966835087,57.8429510017758,48.9599497832404,46.4793908441621,6.47741483991936
53.3232053320005,60.4311332694958,70.8095278677686,66.429817742181,7.9771172908305
57.9972234314388,61.7922545395458,74.3351832489681,47.822799322791,9.51690769277043
41.8361149388658,62.6287936039455,74.1330467848229,73.8941879046131,6.31479860923982
36.3394812762181,62.9356952755405,38.7334463658934,40.7883355721925,8.60611639289467
65.0072000801216,61.3119839962796,70.3154919983662,68.0890829951219,8.50211836452372
58.0024752330565,55.6040459405802,57.8646475531223,55.1446829119696,7.24228571011784
73.5139632168127,51.5322465126219,34.9484762658311,67.8993414461222,3.58046298147629
75.6708676643407,51.0452984785196,55.4468248339649,38.0355605553749,6.36998277848011
76.7829592095172,52.3060323471744,44.1639617171011,49.9049855199084,8.26246044856582
93.1543197145566,80,90,23.5077494357101,7.26148955890712
60.6004847452975,53.1707231700052,54.626555254963,38.6208244774451,6.31593728911185
58.3297358531273,58.1790007135296,51.5836559601576,58.3453591032559,8.56237696838327
59.7958054463274,53.3210161035468,48.4673603865146,63.7561409896072,8.43539218683374
59.5016092913877,61.9686409625275,62.6631728727726,70.578545492687,7.75651003132161
91.6996396040871,80,100,33.2302638403017,9.72644922933947
74.3369047310429,58.0513749597979,55.7861495714096,30.0006468303319,9.82671569978124
57.8896394880072,56.7964414066408,70.7018848162379,18.7437309681375,8.90135640666539
97.3497896128591,76,100,74.8022061513246,8.01175154077407
62.0768242915207,57.7185942172926,63.7656929529101,60.9415525947519,6.14231941218066
45.5174586856106,59.3663547625464,50.7482663022169,26.9681306769701,9.95635113521512
57.4101373630748,49.7345856682652,69.8267059644444,37.4552249548572,5.74465416146129
54.2197074194109,63,16,95.9918633789366,28
54.8457146753329,50.2312362550816,60.7561711903398,52.0547754768011,11.7090447754161
49.8943807423087,53.575780286615,54.3210218095275,85.100114829265,6.82631423560075
55.4326198197723,59.0632562307033,47.2899741990321,39.5986921628318,6.49668989556547
58.3299431205776,52.0533256000849,60.4989385224989,57.9113491489972,5.62123581441001
60.5832783969566,64.8210449658651,65.3641657578049,47.2391400000392,7.17203167228311
68.1163981217226,54.4908071532897,62.6706810604516,87.7757153230009,4.26684746279085
71.0432046919353,53.0771848730895,40.371937473962,61.9008796253607,7.17150534682626
60.622812987427,56.7084571152097,59.7106212923241,41.4698965875263,6.85223466413924
76.6228190558768,58.973839568222,55.4081574661363,70.5695914501947,6.39327505903889
60.2198704913239,56.3238441749708,54.5355424681552,51.3881873218679,6.14551383536837
54.1080171108138,53.6296286608729,61.2382473333538,70.4450276304628,7.10914037897918
73.7963346324036,61.4826650193524,52.0406575041247,31.0803487783888,7.5714627784969
69.7942611763339,61.9351023421908,79.137396460319,44.2070357950176,4.44152873015667
66.520902627103,62.1764684674421,68.2334045860516,43.6797329198973,7.14877998062419
54.142824791174,52.8493485417755,77.6334825018993,65.3497258592139,9.61801028509941
88.1479860247449,58.3109817524084,66.4729879419783,61.3396066359785,9.42598720276668
55.2762377746273,56.273233788518,69.2061174468592,68.0108984549087,7.4783127523857
59.4355170034185,59.5092690602247,59.8320352562215,68.0175956431562,10.8186530363603
64.5060124941583,56.5922593729694,54.0584088366574,61.8364982768079,8.99828256064801
56.4224025954155,59.6151243668179,50.7934220864499,66.1056619706334,4.96784504205591
58.8500050714525,55.8862243653285,59.781368224317,70.3220550360551,9.00693556211272
57.9609859202995,52.5611605267856,72.7869110836474,63.3760968548826,5.06468491218388
64.8558583750221,57.2026831489914,52.868023136241,51.8231273506512,10.3271791718064
41.7117204646113,53.8016941436903,47.2590305520808,59.8369635191924,7.00880757751376
92.0877217835861,76,98,71.180607588946,4.3108972819481
41.1198813610982,56.4735039527556,67.2195565832404,65.4251549263588,6.53009098804815
69.3015592633101,52.0967649635313,65.9244200835081,44.8895117708362,8.37890441073568
74.6411564458734,46.7376949439021,56.4374561361544,26.3194848541091,9.51989603982923
70.9729956690252,58.5470425050487,39.2684277303128,53.9784650503707,7.31866241056549
71.7376638601954,62.2941562085438,49.4734442478128,64.4460078857619,6.51828335354679
64.8973318630703,57.4318267367113,72.112841107067,51.3594159235705,5.92081573152177
53.2778582123181,55.3927159681918,71.1670008556345,57.8377480324214,2.2435575496979
59.9429608084569,53.1954058800187,46.6238108684589,32.0845815477875,6.54421633015429
68.2607045424042,52.8787498439545,74.3947592346766,36.8165349474071,5.07723132144782
53.1487468039875,61.9010935573133,52.1176705599305,78.1959614430965,8.65567396820987
70.4581613389279,54.698080982479,68.3146855978351,47.963434815802,5.68773774878684
71.2893146892411,55.404025332753,51.2068694450765,36.2437075387652,7.69866437090789
51.7653207819102,63.1556963450221,65.2225157164476,58.8910029272143,2.93614915716934
68.5028995138101,53.2509155619398,57.9289515793429,69.6146012446387,7.22827147664742
54.7909186825199,58.9045467890978,56.4548215257967,37.1083247471103,7.02984961605201
62.6226602630142,62.9105446445966,44.2617148930183,65.5450782162896,2.94857089317033
51.0603540590521,53.8926642230582,53.6501191064928,68.0953969052061,7.05858833679421
56.8236566658987,57.295342136776,61.1072244296156,57.8415303003773,6.02657053415218
54.1976220665152,52.399424193266,66.232060374883,80.0408941085279,6.24309066157148
62.7364174469183,55.9393825887929,42.2062844610854,75.7752289705948,5.61533649602733
95.607337661171,82,92,46.0222742607893,6.36444179257651
69.0433793695814,61.4747456996296,56.7395309035552,71.0480545735625,6.55847402312269
26.4924079669399,62.912497577115,62.403235749748,87.6842729182123,5.67374291185427
60.0720091999022,59.9088607153823,72.2678881080437,50.0364040345665,10.8927759267874
45.4256231262879,49.1327537006675,49.2837071143539,60.2458486656466,4.71121862984357
56.7228941334394,54.3965476131246,64.6639613800792,45.1360638121174,6.10542615532728
67.390302079258,57.97849773478,52.2825850674489,33.4050264394942,4.495041425587
60.8481449287191,58.5059379928328,45.5195283434347,54.7443741624871,8.94979259391795
65.5350960891314,53.3916748983821,57.8474248322778,51.3006573317195,10.2789624393025
40.1065381314879,57.6909493871494,40.7954872811329,59.896184290379,8.22231075027075
66.6964812421634,51.4939325826366,68.3849532836812,71.3266619094464,7.60016102457333
91.9245324964047,79,95,50.5438587313292,6.87332936280569
66.0814034622744,58.9329815603007,47.8344373492847,68.8569472571907,8.35942049651905
91.1678980618879,63.2774245262874,53.5712202347992,55.3789277239821,6.84909155998505
55.7834583530223,55.1753851894841,51.8507869724903,64.2971783655989,5.09713254851072
72.2240598082093,58.4339072397805,73.8279218356008,39.6433383460079,7.66661999082417
46.2808362866962,65.2150439268467,46.3461665128042,54.4504491548415,9.06772411458192
59.3302236726964,60.9060951004799,74.4917337209189,47.3557581194786,4.54833237447246
44.5008638701908,56.7947008121987,85.6429226408116,80.5699892790938,6.65738035756736
62.1476735797425,51.5980774697562,50.0294046937297,35.0898065386555,5.57426161634785
56.7726588376559,54.3359924595616,69.7536657701332,40.0262094258079,8.29740339385273
53.6707615100559,50.2990374950925,57.6135676390498,51.3196931011575,8.80990907403136
69.1976383800408,58.7947095437808,61.0974801612269,57.8995769249152,5.95443643119831
68.431360552539,58.0925702964471,55.6362101443951,38.9379637283402,10.8682283692502
56.8872281375423,55.5936662700386,57.0431453133021,62.2844207026916,4.12815854474137
69.9577831031342,58.5265486355694,53.5661409006331,54.0440955209043,5.22018398743971
90.6086630929802,81,98,53.670160266291,7.27461145988838
70.2100942207238,50.5108987918928,64.4667580304893,30.5905161213563,6.92464303470218
57.2841576760529,61.1225179455794,55.1226248192148,31.9820583470993,2.89488194378916
59.5778429448768,58.427424868849,64.21635232114,36.2753583026829,7.48617086795142
72.957161340874,49.4879670778478,55.9673390835952,49.2506070607397,5.86181246244913
57.6102421009382,54.5597012690773,59.0243806183232,42.0493526853919,6.68151718055226
59.3309199454041,56.5652312926418,69.1327115098277,57.4257762639793,6.11143284933128
43.5090353101785,59.1566829652453,66.7571337567761,63.1918954868314,5.47789703059891
70.1160296753141,55.164670672535,70.4822292090126,48.492164128797,5.30861609079894
62.8389306104108,53.7140828418222,69.1883795188032,33.4971514093554,4.71787261487822
66.0656504817473,59.9057854475553,25.2579359066717,80.353841877551,7.50015595506538
55.3624480991267,53.6724464534946,49.7248877737439,77.0462570572679,7.25752307001446
52.7495307063393,55.2563998496249,72.8212476242806,66.2006505608248,6.97961550673195
68.3263963082122,62.2175299645826,70.0970014245092,21.1295928680622,9.62936554300624
56.1748988925334,48.975820285043,77.5464061638043,50.8702550855578,7.80778212023878
57.5436774622705,57.046851938967,71.3488330641823,61.3193876991372,9.42456163838534
69.1288859170281,55.7043887095657,53.8155822676718,59.9492680812732,6.5255746690947
53.218319890879,63.2893385734307,62.1915648037583,50.7254313546445,4.99017445667879
64.042498076422,54.8029050052246,62.9770610502421,41.8476594871996,9.39252363420034
61.1898355469751,62.4979302318357,62.1077373163806,69.495311816859,7.70369323622186
65.4850554636173,59.8551189508894,58.5620829414887,57.3759269206641,7.90247784267704
49.3641839857397,55.5094691364124,47.2282415070284,43.8528917036586,5.93318368170085
58.0534267848932,61.8341393441126,61.7951640501132,63.9428541317656,5.8317678957862
72.6020973269707,55.3757982549179,49.8272816938516,58.1179848792559,4.59401221518541
47.1107092254035,55.0594494434872,76.7603251812606,85.4721965004422,7.21442970436264
57.7570989014469,55.4955019566076,58.1507344495749,77.4988662180055,7.44537791735663
42.0560071630292,61.0508471916684,52.7418696913404,44.3995809577979,7.56588463194792
74.4203495987855,54.8790957261392,64.036268426947,71.02452940364,7.13104437443093
63.7874580480327,60.5589405036929,59.4317682996415,62.4046557005121,9.2178694385543
47.4621690564526,55.976049028523,46.7162752708995,34.8607122056377,6.86502957707927
63.4995125488371,53.0984718456887,54.2460558693683,55.6833160126778,7.23481286996206
53.3404062944532,50.4218452394427,58.2053200762982,47.3049919731127,9.33590018851924
49.4513393578097,67.9862704553865,72.8665477494722,45.4076380405256,7.55339114704982
71.4199569868254,53.354135443269,67.0915669048317,66.316804454036,11.214814995273
90.8295663715164,82,98,39.3590890937324,6.65982869156448
49.6894827663967,61.7956170493362,53.11191722269,41.013202009042,6.29278572557786
78.7772525872598,55.5594023023061,47.2042202030887,49.3637577914489,6.43516025953511
44.8381878496267,61.8025943151838,68.8477234761356,52.6165495247587,6.61106833588044
77.8675762352801,56.2170165415922,73.8783661295401,38.5273130738597,3.52024216375066
59.4937390398221,62.2429682519246,65.36659386494,66.7741069589265,4.68433359354208
61.3616622992484,57.5773639247143,54.0224287473694,32.8310688407531,4.62958778584582
55.2187871262743,57.9375827295474,66.1999944932464,54.8083207804783,8.85654441174772
52.7179780746252,58.7016008552296,62.8665544531893,25.238571041498,4.62384578326009
73.8686040624814,54.2295186271053,55.0179202246162,29.9049140254012,7.26808800563731
50.5564442509345,63.1266830027844,45.1795539373974,41.4686089125541,4.84395330838887
55.793976628695,60.3037806943601,72.285203015607,88.2395536796671,6.48520336055675
54.4591749036265,58.3057904382399,68.1997234637425,29.4413595338398,4.91423910505933
55.1962980816015,62.1781115008928,70.7116753233509,52.9300841849412,9.8185807199444
62.0781059440353,58.1913367743732,58.1534931501284,88.6069663627736,8.82848457107673
39.3312742221376,57.0156802188689,55.1849380768508,85.6802624817199,8.00747305411422
55.2650775817349,52.4228854293221,65.4872351627117,52.6352043113727,8.81285733493061
95.1129500352815,81,94,70.6505534225846,6.5248888590793
54.1657435707464,56.3571682629296,59.7167636742034,49.764949394876,6.63158822811273
78.8830979604996,53.8575789152766,63.1899021428911,53.3652641285702,4.86954165930983
41.8615254853488,61.7530810902177,60.5869296874276,47.9549828871057,3.78506833786495
53.5735922788314,54.7389434948951,55.0490078823487,62.6123013737249,12.8019511466411
59.6066830158895,58.1511963535735,58.8755746926983,50.5262207038513,7.6016963043061
75.1396808171265,60.6926522936667,54.1274714574412,52.3781020928618,7.54528632126288
54.7307048231031,65.5574737859961,56.2882988619647,78.0275501642208,7.1954414936426
72.5258830039411,49.5745046803221,70.4584482170755,86.2259978298886,10.7225694451382
90.1916571768654,77,98,49.8379401281512,8.52499788197567
61.8613185830023,57.4417922595428,51.9846291741362,69.4801566433093,8.92385606612555
64.5697427720577,51.0465995542699,51.2037290390214,54.9509640424537,6.45003759003018
42.7748281915072,52.3106093907162,31.1266924268891,77.0339957979366,4.50544561260729
61.0413101482807,64.9074221033412,69.9036519704797,28.3852931482063,3.48873796833707
62.7480900639771,57.2932827880895,50.0848242583443,56.394344648365,7.39459208217661
63.9525285680663,62.5834333008509,65.3504639346286,69.4297604675632,5.8623185006773
53.1249393097383,55.060749892069,52.8916707486777,49.9435693298958,6.49283079576055
55.7290585688983,53.357339980539,75.0326423609972,56.6943597830846,6.7086067560339
60.8231420072361,59.7861750540899,56.1736875125662,59.7765674487556,8.37524300254227
47.5978217184766,51.6040186246563,84.2274683365367,31.83212389471,10.097439281517
67.6305895112068,53.0732726475267,68.1739128293093,27.8474575059898,7.63328237061238
57.4827877153835,57.2858878112093,54.8330578382152,63.7568070076012,7.20751569549132
60.471787846735,58.173006726308,62.745847953414,34.0321080006249,4.23248783833482
47.8970321841721,57.9464398491187,47.7821804384404,52.1630698776341,2.87542917127264
50.8416678524226,57.9506813240256,68.5591043440263,55.0712737680484,6.26984338342302
56.9500410698812,59.0741340221545,57.794943672824,77.2097956357184,7.63477057524697
41.5830789552403,63.2252044849929,32.1557179730506,49.3491683729534,8.76984888443586
49.7217127894377,54.9590626574988,55.0972053536306,78.0073670390261,4.79313537005036
46.9707358807486,55.2062055548101,57.7899213172503,67.12608856402,5.70064516090732
